pseudo_name,a_0,ecutwfc,ecutrho_r,degauss,mixing_beta,conv_thr_o,n_k_points,cell_volume,pressure,total_energy,n_it,sim_time
Al.pz-vbc.UPF,7.45,60,4,0.02,0.7,-7,8,103.3734,6.5,-4.19098482,4,2.67112565040588
Al.pz-vbc.UPF,7.45020100502513,60,4,0.02,0.7,-7,8,103.3818,6.43,-4.19098518,4,2.62261605262756
Al.pz-vbc.UPF,7.45040201005025,60,4,0.02,0.7,-7,8,103.3901,6.36,-4.19098555,4,2.6682505607605
Al.pz-vbc.UPF,7.45060301507538,60,4,0.02,0.7,-7,8,103.3985,6.29,-4.19098591,4,2.74995565414429
Al.pz-vbc.UPF,7.4508040201005,60,4,0.02,0.7,-7,8,103.4069,6.22,-4.19098626,4,2.7506947517395
Al.pz-vbc.UPF,7.45100502512563,60,4,0.02,0.7,-7,8,103.4152,6.15,-4.19098661,4,2.7192177772522
Al.pz-vbc.UPF,7.45120603015075,60,4,0.02,0.7,-7,8,103.4236,6.08,-4.19098696,4,2.72997784614563
Al.pz-vbc.UPF,7.45140703517588,60,4,0.02,0.7,-7,8,103.432,6.01,-4.19098731,4,2.62746524810791
Al.pz-vbc.UPF,7.45160804020101,60,4,0.02,0.7,-7,8,103.4404,5.94,-4.19098765,4,2.6544668674469
Al.pz-vbc.UPF,7.45180904522613,60,4,0.02,0.7,-7,8,103.4487,5.87,-4.19098798,4,2.64177894592285
Al.pz-vbc.UPF,7.45201005025126,60,4,0.02,0.7,-7,8,103.4571,5.8,-4.19098831,4,2.75150489807129
Al.pz-vbc.UPF,7.45221105527638,60,4,0.02,0.7,-7,8,103.4655,5.72,-4.19098864,4,2.61726427078247
Al.pz-vbc.UPF,7.45241206030151,60,4,0.02,0.7,-7,8,103.4738,5.65,-4.19098896,4,2.66181516647339
Al.pz-vbc.UPF,7.45261306532663,60,4,0.02,0.7,-7,8,103.4822,5.58,-4.19098928,4,2.71793389320374
Al.pz-vbc.UPF,7.45281407035176,60,4,0.02,0.7,-7,8,103.4906,5.51,-4.1909896,4,2.56824636459351
Al.pz-vbc.UPF,7.45301507537689,60,4,0.02,0.7,-7,8,103.499,5.44,-4.19098991,4,2.6316237449646
Al.pz-vbc.UPF,7.45321608040201,60,4,0.02,0.7,-7,8,103.5073,5.37,-4.19099022,4,2.73285055160522
Al.pz-vbc.UPF,7.45341708542714,60,4,0.02,0.7,-7,8,103.5157,5.3,-4.19099052,4,2.63034677505493
Al.pz-vbc.UPF,7.45361809045226,60,4,0.02,0.7,-7,8,103.5241,5.23,-4.19099082,4,2.77142119407654
Al.pz-vbc.UPF,7.45381909547739,60,4,0.02,0.7,-7,8,103.5325,5.16,-4.19099112,4,2.72272253036499
Al.pz-vbc.UPF,7.45402010050251,60,4,0.02,0.7,-7,8,103.5408,5.09,-4.19099141,4,2.63753581047058
Al.pz-vbc.UPF,7.45422110552764,60,4,0.02,0.7,-7,8,103.5492,5.02,-4.1909917,4,2.72117161750793
