pseudo_name,a_0,ecutwfc,ecutrho_r,degauss,mixing_beta,conv_thr_o,n_k_points,cell_volume,pressure,total_energy,n_it,sim_time
Al.pz-vbc.UPF,7.54522613065327,60,4,0.02,0.7,-4,8,107.3883,-24.18,-4.19072949,3,3.84001493453979
Al.pz-vbc.UPF,7.54723618090452,60,4,0.02,0.7,-4,8,107.4741,-24.77,-4.19071526,3,3.7828106880188
Al.pz-vbc.UPF,7.54924623115578,60,4,0.02,0.7,-4,8,107.56,-25.35,-4.19070068,3,3.83602237701416
Al.pz-vbc.UPF,7.55125628140704,60,4,0.02,0.7,-4,8,107.6459,-25.92,-4.19068576,3,3.81887817382812
Al.pz-vbc.UPF,7.55326633165829,60,4,0.02,0.7,-4,8,107.7319,-26.5,-4.1906705,3,3.81421566009521
Al.pz-vbc.UPF,7.55527638190955,60,4,0.02,0.7,-4,8,107.8179,-27.07,-4.19065488,3,3.78414487838745
Al.pz-vbc.UPF,7.5572864321608,60,4,0.02,0.7,-4,8,107.904,-27.64,-4.19063893,3,3.83477425575256
Al.pz-vbc.UPF,7.55929648241206,60,4,0.02,0.7,-4,8,107.9901,-28.21,-4.19062264,3,3.71375679969788
Al.pz-vbc.UPF,7.56130653266332,60,4,0.02,0.7,-4,8,108.0763,-28.77,-4.190606,3,3.85024094581604
Al.pz-vbc.UPF,7.56331658291457,60,4,0.02,0.7,-4,8,108.1626,-29.34,-4.19058902,3,3.82251715660095
Al.pz-vbc.UPF,7.56532663316583,60,4,0.02,0.7,-4,8,108.2488,-29.9,-4.19057171,3,3.81922054290771
Al.pz-vbc.UPF,7.56733668341709,60,4,0.02,0.7,-4,8,108.3351,-30.46,-4.19055405,3,3.85976767539978
Al.pz-vbc.UPF,7.56934673366834,60,4,0.02,0.7,-4,8,108.4215,-31.01,-4.19053607,3,3.79137253761291
Al.pz-vbc.UPF,7.5713567839196,60,4,0.02,0.7,-4,8,108.5079,-31.56,-4.19051775,3,3.85396289825439
